adcode,province,city,district,level,lng,lat
710610,台湾省,桃园市,芦竹区,district,121.299145,25.044237
710611,台湾省,桃园市,大园区,district,121.199464,25.061133
710612,台湾省,桃园市,观音区,district,121.08769,25.025492
710613,台湾省,桃园市,新屋区,district,121.109666,24.969939
711600,台湾省,基隆市,,city,121.74826,25.129044
711602,台湾省,基隆市,暖暖区,district,121.739843,25.097452
711601,台湾省,基隆市,七堵区,district,121.720376,25.094835
711603,台湾省,基隆市,信义区,district,121.755216,25.126692
711604,台湾省,基隆市,中正区,district,121.763137,25.138137
711605,台湾省,基隆市,中山区,district,121.733445,25.150167
711606,台湾省,基隆市,安乐区,district,121.727128,25.118401
711607,台湾省,基隆市,仁爱区,district,121.740533,25.12243
711700,台湾省,宜兰县,,city,121.766995,24.727859
711705,台湾省,宜兰县,宜兰市,district,121.757258,24.749265
711703,台湾省,宜兰县,冬山乡,district,121.796839,24.631537
711704,台湾省,宜兰县,三星乡,district,121.657758,24.662554
711702,台湾省,宜兰县,罗东镇,district,121.770838,24.674093
711701,台湾省,宜兰县,礁溪乡,district,121.775055,24.820637
711706,台湾省,宜兰县,大同乡,district,121.612805,24.674431
711707,台湾省,宜兰县,员山乡,district,121.727006,24.74061
711708,台湾省,宜兰县,南澳乡,district,121.807529,24.463223
711709,台湾省,宜兰县,苏澳镇,district,121.845839,24.591477
711711,台湾省,宜兰县,头城镇,district,121.82508,24.851948
711720,台湾省,宜兰县,飞云岛,district,123.54404,25.776318
711716,台湾省,宜兰县,赤尾屿,district,124.562104,25.919135
711724,台湾省,宜兰县,南屿,district,123.570882,25.75201
711721,台湾省,宜兰县,元宝岛,district,123.545439,25.77616
711717,台湾省,宜兰县,黄尾屿,district,123.686905,25.920844
711726,台湾省,宜兰县,小元宝岛,district,123.547213,25.776897
711718,台湾省,宜兰县,北小岛,district,123.545213,25.727782
711715,台湾省,宜兰县,钓鱼岛,district,123.475139,25.742234
711723,台湾省,宜兰县,北屿,district,123.54786,25.778392
711712,台湾省,宜兰县,花瓶屿,district,121.945358,25.425
711719,台湾省,宜兰县,南小岛,district,123.554209,25.720924
711727,台湾省,宜兰县,五结乡,district,121.802126,24.681795
711722,台湾省,宜兰县,北屿仔岛,district,123.5474788,25.77709267
711725,台湾省,宜兰县,飞屿,district,123.510681,25.732484
711710,台湾省,宜兰县,壮围乡,district,121.789589,24.744044
711713,台湾省,宜兰县,棉花屿,district,122.109821,25.482506
711714,台湾省,宜兰县,彭佳屿,district,122.082908,25.626007
710100,台湾省,台北市,,city,121.568125,25.034604
710101,台湾省,台北市,南港区,district,121.610401,25.051731
710102,台湾省,台北市,文山区,district,121.573916,24.986672
710103,台湾省,台北市,士林区,district,121.523533,25.089851
710104,台湾省,台北市,大同区,district,121.51909,25.063316
710105,台湾省,台北市,松山区,district,121.581016,25.046886
710106,台湾省,台北市,内湖区,district,121.592832,25.066365
710107,台湾省,台北市,中正区,district,121.522216,25.029365
710108,台湾省,台北市,大安区,district,121.538356,25.02355
710109,台湾省,台北市,北投区,district,121.472336,25.122041
710110,台湾省,台北市,中山区,district,121.537454,25.061564
710111,台湾省,台北市,信义区,district,121.585734,25.034811
710112,台湾省,台北市,万华区,district,121.503816,25.032146
712000,台湾省,澎湖县,,city,119.570841,23.567415
712006,台湾省,澎湖县,西屿乡,district,119.511544,23.598556
712005,台湾省,澎湖县,望安乡,district,119.504614,23.355039
712002,台湾省,澎湖县,湖西乡,district,119.656967,23.581341
712004,台湾省,澎湖县,七美乡,district,119.429237,23.204254
712003,台湾省,澎湖县,马公市,district,119.583066,23.563406
712001,台湾省,澎湖县,白沙乡,district,119.602924,23.663818
711900,台湾省,嘉义县,,city,120.296873,23.456215
711905,台湾省,嘉义县,阿里山乡,district,120.717279,23.468718
711901,台湾省,嘉义县,大林镇,district,120.475154,23.601616
711904,台湾省,嘉义县,鹿草乡,district,120.312417,23.408907
711903,台湾省,嘉义县,番路乡,district,120.558017,23.461822
711902,台湾省,嘉义县,大埔乡,district,120.597177,23.292011
711906,台湾省,嘉义县,六脚乡,district,120.294734,23.491596
711907,台湾省,嘉义县,民雄乡,district,120.432447,23.549292
711908,台湾省,嘉义县,梅山乡,district,120.559292,23.582577
711914,台湾省,嘉义县,朴子市,district,120.249909,23.455078
711912,台湾省,嘉义县,新港乡,district,120.357359,23.5553
711911,台湾省,嘉义县,义竹乡,district,120.247207,23.33365
711910,台湾省,嘉义县,太保市,district,120.336446,23.456444
711915,台湾省,嘉义县,竹崎乡,district,120.555063,23.520286
711909,台湾省,嘉义县,溪口乡,district,120.396443,23.600169
711913,台湾省,嘉义县,水上乡,district,120.413437,23.427934
711916,台湾省,嘉义县,中埔乡,district,120.526691,23.422589
711918,台湾省,嘉义县,东石乡,district,120.157912,23.456404
711917,台湾省,嘉义县,布袋镇,district,120.171221,23.375786
710300,台湾省,新北市,,city,121.469601,25.009612
710325,台湾省,新北市,新店区,district,121.545765,24.964364
710319,台湾省,新北市,泰山区,district,121.435572,25.056722
710317,台湾省,新北市,树林区,district,121.428784,24.987361
710302,台湾省,新北市,板桥区,district,121.463381,25.007098
710309,台湾省,新北市,坪林区,district,121.715643,24.933334
710313,台湾省,新北市,三重区,district,121.492418,25.058036
710326,台湾省,新北市,新庄区,district,121.454494,25.033205
710327,台湾省,新北市,莺歌区,district,121.358429,24.953345
710308,台湾省,新北市,平溪区,district,121.742132,25.02385
710314,台湾省,新北市,深坑区,district,121.619715,24.999562
710311,台湾省,新北市,三峡区,district,121.37322,24.931563
710320,台湾省,新北市,土城区,district,121.447109,24.969909
710328,台湾省,新北市,永和区,district,121.52417,25.006356
710324,台湾省,新北市,汐止区,district,121.6624,25.06123
710329,台湾省,新北市,中和区,district,121.504703,24.995862
710318,台湾省,新北市,双溪区,district,121.869484,25.030845
710323,台湾省,新北市,乌来区,district,121.551848,24.868901
710315,台湾省,新北市,石碇区,district,121.661701,24.988593
710322,台湾省,新北市,五股区,district,121.442217,25.080433
710307,台湾省,新北市,芦洲区,district,121.477867,25.081976
710321,台湾省,新北市,万里区,district,121.693339,25.175235
710304,台湾省,新北市,贡寮区,district,121.909763,25.017955
710316,台湾省,新北市,石门区,district,121.571606,25.288324
710305,台湾省,新北市,金山区,district,121.640384,25.219378
710312,台湾省,新北市,三芝区,district,121.504905,25.254992
710303,台湾省,新北市,淡水区,district,121.447813,25.18439
710301,台湾省,新北市,八里区,district,121.410604,25.151192
710306,台湾省,新北市,林口区,district,121.392799,25.074203
710310,台湾省,新北市,瑞芳区,district,121.813714,25.105951
220000,吉林省,,,province,125.325802,43.896942
220200,吉林省,吉林市,,city,126.549719,43.838132
220283,吉林省,吉林市,舒兰市,district,126.965515,44.405922
220282,吉林省,吉林市,桦甸市,district,126.746245,42.972272
220281,吉林省,吉林市,蛟河市,district,127.344773,43.72382
220221,吉林省,吉林市,永吉县,district,126.497899,43.672198
220284,吉林省,吉林市,磐石市,district,126.060328,42.946608
220203,吉林省,吉林市,龙潭区,district,126.562131,43.910743
220211,吉林省,吉林市,丰满区,district,126.561351,43.821192
220202,吉林省,吉林市,昌邑区,district,126.574414,43.881896
220204,吉林省,吉林市,船营区,district,126.540909,43.833806
220100,吉林省,长春市,,city,125.323643,43.816996
220182,吉林省,长春市,榆树市,district,126.533126,44.840263
220183,吉林省,长春市,德惠市,district,125.728552,44.521788
220112,吉林省,长春市,双阳区,district,125.664583,43.525367
220122,吉林省,长春市,农安县,district,125.184921,44.432829
220184,吉林省,长春市,公主岭市,district,124.79379,43.495116
220102,吉林省,长春市,南关区,district,125.307232,43.798665
220113,吉林省,长春市,九台区,district,125.839549,44.151672
220104,吉林省,长春市,朝阳区,district,125.288168,43.833845
220106,吉林省,长春市,绿园区,district,125.256214,43.881047
220105,吉林省,长春市,二道区,district,125.37419,43.865912
220103,吉林省,长春市,宽城区,district,125.326614,43.943522
220800,吉林省,白城市,,city,122.838102,45.620131
220881,吉林省,白城市,洮南市,district,122.79845,45.356849
220882,吉林省,白城市,大安市,district,124.291032,45.507004
